marital_status,application_mode,application_order,course,daytime_evening_attendance,previous_qualification,previous_qualification_grade,nacionality,mothers_qualification,fathers_qualification,mothers_occupation,fathers_occupation,admission_grade,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,curricular_units_1st_sem_credited,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_evaluations,curricular_units_1st_sem_approved,curricular_units_1st_sem_grade,curricular_units_1st_sem_without_evaluations,curricular_units_2nd_sem_credited,curricular_units_2nd_sem_enrolled,curricular_units_2nd_sem_evaluations,curricular_units_2nd_sem_approved,curricular_units_2nd_sem_grade,curricular_units_2nd_sem_without_evaluations,unemployment_rate,inflation_rate,gdp,predicted_proba,risk_tier
1,43,1,9130,1,1,130.0,1,1,1,1,1,130.0,1,0,0,1,1,0,33,0,0,5,12,1,13.0,2,0,5,7,3,14.0,0,9.4,-0.8,-3.12,0.6038656770617292,High
1,17,6,9147,1,1,129.0,1,19,1,9,4,122.0,1,0,0,1,1,0,19,0,0,5,8,5,11.6,1,0,5,10,4,10.75,0,9.4,-0.8,-3.12,0.20315121030381494,Medium
1,17,5,9119,1,1,130.0,1,19,1,4,5,118.1,1,0,1,0,1,0,26,0,0,5,11,1,10.0,0,0,5,14,1,11.0,0,8.9,1.4,3.51,0.990306804322852,High
1,39,1,9670,1,1,140.0,1,38,37,7,7,105.2,0,0,0,1,1,0,29,0,0,6,7,1,14.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,0.9857014197690773,High
1,17,5,9119,1,1,131.0,1,19,37,9,7,123.3,1,0,0,1,1,1,19,0,0,5,9,5,12.6,0,0,5,8,2,12.5,0,8.9,1.4,3.51,0.2880736110400199,Medium
1,17,1,171,1,1,129.0,1,1,1,9,9,124.8,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,0.3139521309131277,Medium
1,39,1,9991,0,19,133.1,1,19,37,9,9,149.4,0,0,0,0,1,0,29,0,0,5,11,2,11.333333333333334,0,0,5,9,1,12.0,0,11.1,0.6,2.02,0.9586714931647976,High
1,43,1,9254,1,1,112.0,1,37,37,9,9,108.5,0,0,0,1,1,0,21,0,0,6,6,6,12.666666666666666,0,0,6,7,5,11.4,0,9.4,-0.8,-3.12,0.11571329780008044,Medium
1,17,1,9254,1,1,119.0,1,1,1,4,10,125.0,0,0,0,1,1,0,19,0,0,6,7,5,10.8,0,0,6,10,2,10.5,0,10.8,1.4,1.74,0.39487454889149054,High
1,1,1,9500,1,1,133.1,1,38,38,5,10,101.0,0,0,0,1,1,0,20,0,0,7,14,5,12.87857142857143,0,0,8,15,7,11.85625,0,15.5,2.8,-4.06,0.11022027872393933,Medium
1,1,1,9085,1,1,123.0,1,3,1,2,5,112.9,0,0,0,1,1,0,18,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0.8614084852646541,High
1,17,3,9070,1,1,131.0,1,38,37,5,5,120.2,1,0,0,1,1,0,18,0,0,6,6,6,12.833333333333334,0,0,6,8,5,11.4,0,15.5,2.8,-4.06,0.20778198673953957,Medium
1,1,1,9147,1,1,120.0,1,34,34,99,99,111.6,0,0,1,1,1,1,21,0,0,5,5,5,12.6,0,0,5,9,3,12.833333333333334,0,10.8,1.4,1.74,0.10615441342088582,Medium
1,1,1,9147,1,1,125.0,1,1,1,4,2,134.1,1,0,0,1,1,0,20,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,0.9197694784417579,High
1,39,1,9119,1,1,133.1,1,37,37,9,9,101.6,0,0,0,1,1,1,30,0,0,5,11,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,0.9163783532349092,High
1,18,2,9670,1,1,121.0,1,37,38,4,1,111.9,1,0,0,1,1,0,19,0,0,6,6,6,14.166666666666666,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,0.11810354613584262,Medium
1,51,1,9147,1,1,148.0,1,1,19,9,6,118.4,1,0,0,1,1,0,30,0,0,5,7,5,13.4,0,0,5,7,4,13.25,0,8.9,1.4,3.51,0.20471475932489522,Medium
1,1,1,9147,1,1,139.0,1,38,1,5,5,127.1,1,0,0,1,1,1,22,0,0,5,8,5,11.2,0,0,5,13,4,11.25,0,12.7,3.7,-1.7,0.1446898792452248,Medium
1,17,3,171,1,1,125.0,1,37,37,5,10,120.5,1,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,0.48472338827789885,High
1,17,4,9070,1,1,128.0,1,1,1,9,10,136.1,1,0,1,0,1,0,19,0,0,6,6,6,12.666666666666666,0,0,6,8,5,11.8,0,11.1,0.6,2.02,0.7125187802900439,High
1,17,2,9670,1,1,132.0,1,1,19,5,3,124.0,1,0,0,1,1,0,21,0,0,5,7,3,12.333333333333334,0,0,5,5,4,11.25,0,7.6,2.6,0.32,0.26011852927002854,Medium
1,17,4,9085,1,1,137.0,1,38,38,151,151,141.6,0,0,0,1,1,0,21,0,0,5,7,4,12.25,0,0,5,7,5,12.0,0,7.6,2.6,0.32,0.025910569252413886,Low
1,44,1,171,1,39,160.0,1,19,38,9,9,160.0,1,0,1,1,1,1,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,0.2984417639531568,Medium
1,39,1,9147,1,1,120.0,1,1,19,4,7,110.0,0,0,0,1,1,0,27,0,0,5,13,3,10.75,0,0,5,9,3,10.333333333333334,0,15.5,2.8,-4.06,0.4346152411340914,High
1,43,1,33,1,1,134.0,1,37,37,1,1,100.0,1,0,0,1,1,0,32,0,0,7,7,0,0.0,0,0,7,8,0,0.0,0,13.9,-0.3,0.79,0.9639736497820869,High
1,39,1,9670,1,12,133.1,1,37,1,9,3,120.0,0,0,1,0,1,0,40,0,0,6,13,0,0.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,0.9990174427946084,High
1,1,2,9147,1,1,116.0,1,37,1,5,3,124.8,1,0,0,1,1,0,20,0,0,5,9,2,14.333333333333334,0,0,5,10,2,12.5,0,7.6,2.6,0.32,0.6663692183546732,High
1,44,1,9130,1,39,140.0,1,4,4,2,10,140.0,1,0,0,1,1,0,20,0,1,5,8,2,11.5,0,1,5,13,2,11.5,0,12.7,3.7,-1.7,0.570767815899682,High
1,1,3,171,1,1,140.0,1,37,37,9,9,124.3,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,0.34676217697144457,High
1,43,1,9147,1,1,122.0,1,1,38,1,7,118.9,0,0,0,1,1,0,21,0,0,5,11,2,10.5,0,0,5,13,0,0.0,0,12.7,3.7,-1.7,0.8493989921417683,High
1,17,1,9670,1,1,141.0,1,19,37,5,8,130.2,0,0,0,1,1,0,18,0,0,6,6,6,13.5,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,0.8598660926057028,High
1,44,1,9003,1,1,120.0,1,1,3,144,123,120.0,0,0,0,1,1,0,19,0,0,6,17,1,11.0,0,0,6,19,0,0.0,0,16.2,0.3,-0.92,0.6762409190848873,High
5,7,1,9070,1,3,140.0,1,37,37,7,7,140.0,0,0,0,0,1,0,30,0,0,6,6,1,10.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,0.9953100339464589,High
1,39,1,9003,1,12,133.1,1,19,1,9,1,130.0,0,0,0,1,1,0,29,0,0,6,17,0,0.0,2,0,6,8,0,0.0,0,15.5,2.8,-4.06,0.9437073817777341,High
1,17,2,9119,1,1,137.0,1,1,1,4,4,130.4,1,0,1,1,1,0,18,0,0,5,10,1,12.0,0,0,5,7,3,10.666666666666666,2,7.6,2.6,0.32,0.5511151701616132,High
1,1,2,9670,1,1,122.0,1,1,1,9,9,116.1,1,0,0,1,1,1,18,0,0,5,6,4,12.25,0,0,5,5,5,12.2,0,9.4,-0.8,-3.12,0.07367430516087677,Medium
1,44,1,9003,1,39,130.0,1,1,1,3,10,130.0,0,0,0,1,1,0,22,0,4,10,21,5,11.4,1,2,7,13,6,11.666666666666666,0,15.5,2.8,-4.06,0.14536954430338297,Medium
1,43,2,9991,0,1,140.0,1,37,37,5,5,124.3,1,0,0,0,1,0,27,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,0.9964327310585032,High
1,17,6,9670,1,1,125.0,1,38,1,9,7,125.0,1,0,0,1,1,0,20,0,0,6,8,4,14.25,0,0,6,10,5,14.0,0,10.8,1.4,1.74,0.3262106904147432,Medium
1,51,1,8014,0,2,110.0,1,19,38,9,10,110.0,0,0,0,1,1,0,42,0,8,12,12,11,14.454545454545457,0,7,11,11,10,14.2,0,11.1,0.6,2.02,0.22265362756256032,Medium
1,1,1,9003,1,1,133.1,1,38,38,4,8,115.0,0,0,1,1,1,0,21,0,8,12,13,12,14.538461538461538,0,4,12,14,12,14.461538461538462,0,15.5,2.8,-4.06,0.04352259678251657,Low
1,43,1,9500,1,1,132.0,1,1,38,7,7,129.6,0,1,0,1,1,0,23,0,0,7,10,6,12.733333333333334,0,0,8,10,7,11.95,0,16.2,0.3,-0.92,0.1040921778118401,Medium
1,51,1,9070,1,1,122.0,1,38,38,9,9,128.8,1,0,0,1,1,0,21,0,4,12,13,5,13.2,0,4,12,12,4,13.5,0,8.9,1.4,3.51,0.9456413208081392,High
1,1,3,171,1,1,155.0,1,4,3,1,1,144.2,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,0.38420683767650676,High
2,39,1,9238,1,1,120.0,1,37,37,7,7,134.0,0,0,0,1,1,1,40,0,0,6,7,6,12.333333333333334,0,0,6,10,4,12.75,0,8.9,1.4,3.51,0.17098406052081574,Medium
1,43,1,9147,1,1,129.0,1,19,1,9,5,112.0,0,0,0,1,1,0,22,0,5,9,9,5,11.2,0,5,9,14,7,11.25,2,12.7,3.7,-1.7,0.4387788629748864,High
1,1,2,9500,1,1,144.0,1,38,37,9,9,128.8,1,0,0,1,1,0,19,0,0,7,7,6,13.2,0,0,7,7,6,13.2,0,7.6,2.6,0.32,0.10498123973788873,Medium
1,39,1,9119,1,1,130.0,1,19,37,9,9,134.0,0,0,0,1,1,1,24,0,0,5,8,5,11.833333333333334,0,0,5,8,4,14.0,0,12.7,3.7,-1.7,0.08618391766304524,Medium
1,1,1,9254,1,1,133.1,1,3,1,2,4,125.0,0,0,0,1,1,0,21,0,0,6,10,5,11.333333333333334,0,0,6,14,2,11.5,0,12.7,3.7,-1.7,0.40896933925523676,High
1,17,4,9119,1,1,133.0,1,3,1,9,3,123.2,1,0,0,1,1,0,18,0,0,5,5,5,13.6,0,0,5,6,5,14.6,0,8.9,1.4,3.51,0.09435004004265204,Medium
1,17,3,9119,1,1,131.0,1,37,37,9,7,118.4,0,0,0,1,1,0,18,0,0,5,10,0,0.0,0,0,5,10,2,11.5,4,7.6,2.6,0.32,0.3774158730137606,High
1,51,1,9670,1,1,133.1,1,3,1,3,10,116.2,0,0,0,1,1,0,24,0,0,6,11,5,12.857142857142858,0,0,6,12,5,13.666666666666666,0,11.1,0.6,2.02,0.11865708265009664,Medium
1,39,1,9119,1,1,133.1,1,37,19,9,3,123.0,0,0,0,1,1,1,28,0,0,5,16,3,14.333333333333334,0,0,5,9,5,12.428571428571429,0,9.4,-0.8,-3.12,0.12034398495288678,Medium
1,17,1,9670,1,1,118.0,1,19,38,7,9,113.5,1,0,0,1,0,1,19,0,0,6,9,5,13.5,0,0,6,6,6,14.0,0,12.4,0.5,1.79,0.04214140647758264,Low
1,51,1,9085,1,40,120.0,1,3,3,4,2,125.0,0,0,0,1,0,0,28,0,0,6,8,6,14.428571428571429,0,0,6,12,4,15.6,0,11.1,0.6,2.02,0.08288103394460762,Medium
1,17,3,9853,1,1,133.1,1,12,1,4,0,134.8,1,0,0,1,0,0,18,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,0.8983465318979923,High
1,1,1,171,1,1,145.0,1,3,1,4,3,149.9,1,0,0,0,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,0.8228619090901144,High
1,1,1,9500,1,1,125.0,1,1,1,4,4,119.8,1,0,0,1,0,1,19,0,0,8,8,8,12.82875,0,0,8,8,8,12.82875,0,9.4,-0.8,-3.12,0.009526650386764693,Low
1,43,1,9130,1,1,125.0,1,39,3,3,2,125.0,1,0,0,1,0,0,21,0,0,5,6,0,0.0,5,0,5,6,4,13.75,1,10.8,1.4,1.74,0.24187498497254237,Medium
1,1,3,9500,1,1,148.0,1,1,19,4,5,135.1,1,0,1,1,0,0,18,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,13.9,-0.3,0.79,0.9886279235815537,High
1,1,4,9070,1,1,139.0,1,3,19,1,5,138.3,1,0,0,1,0,0,19,0,0,6,6,6,14.666666666666666,0,0,6,6,6,13.166666666666666,0,9.4,-0.8,-3.12,0.05555969556930068,Low
1,17,2,9500,1,1,130.0,1,38,38,7,7,122.5,1,0,0,1,0,0,19,0,0,8,8,7,13.937142857142858,0,0,8,8,7,13.937142857142858,0,10.8,1.4,1.74,0.06326714346015165,Low
1,1,1,9070,1,1,148.0,1,3,1,2,10,148.0,1,0,0,1,0,0,20,0,7,12,12,10,14.7,0,8,12,12,12,14.583333333333334,0,15.5,2.8,-4.06,0.09642974902948136,Medium
1,1,2,9773,1,1,130.0,1,1,1,9,4,126.2,1,0,0,1,0,0,18,0,0,6,6,6,11.666666666666666,0,0,6,6,5,12.2,0,12.7,3.7,-1.7,0.09267431556549244,Medium
1,43,4,9500,1,6,134.0,1,37,37,9,9,129.8,1,0,0,1,0,0,20,0,0,7,7,6,14.85,0,0,7,7,6,14.85,0,7.6,2.6,0.32,0.09366537029201541,Medium
1,39,1,9085,1,19,133.1,1,19,37,7,90,104.0,0,0,0,1,0,0,26,0,0,5,11,1,12.0,1,0,5,12,0,0.0,4,10.8,1.4,1.74,0.8072344913295868,High
1,18,4,9500,1,1,137.0,1,3,1,3,4,126.7,1,0,0,1,0,0,18,0,0,7,8,7,13.6875,0,0,8,9,8,15.622222222222222,0,13.9,-0.3,0.79,0.031050763068609218,Low
1,39,1,8014,0,1,130.0,1,37,37,9,9,120.0,0,0,0,1,0,0,58,0,0,6,14,5,12.4,0,0,6,10,5,11.6,0,9.4,-0.8,-3.12,0.32430948062836823,Medium
1,1,2,9500,1,1,137.0,1,1,3,4,3,124.6,0,0,0,1,0,0,18,0,0,7,10,7,13.398,0,0,8,8,8,13.5425,0,15.5,2.8,-4.06,0.023145166611452123,Low
1,44,1,9085,1,1,130.0,1,1,1,4,3,130.0,1,0,0,1,0,0,20,0,0,6,13,5,11.8,0,0,6,19,4,12.0,0,12.4,0.5,1.79,0.12194421144869022,Medium
1,17,1,9991,0,1,140.0,1,38,37,6,7,127.3,0,0,0,1,0,0,20,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,11.1,0.6,2.02,0.9221166984647878,High
1,2,1,9147,1,1,150.0,1,37,37,9,9,122.0,1,0,0,1,0,0,29,0,13,15,19,13,11.76923076923077,0,12,14,17,14,11.928571428571429,0,9.4,-0.8,-3.12,0.14368800836774623,Medium
1,7,1,9238,1,3,130.0,1,1,1,4,10,125.1,0,0,1,0,0,0,27,0,0,6,8,0,0.0,0,0,5,6,0,0.0,0,16.2,0.3,-0.92,0.9953713919288588,High
1,1,1,9085,1,1,133.1,1,19,38,5,7,110.0,1,0,0,1,0,1,21,0,0,6,8,6,13.285714285714286,0,0,6,11,6,13.0,0,11.1,0.6,2.02,0.02761595313695676,Low
1,1,1,9238,1,1,134.0,1,1,19,4,9,129.8,0,0,0,1,0,1,20,0,0,6,6,6,11.666666666666666,0,0,6,8,6,11.166666666666666,0,15.5,2.8,-4.06,0.026090465818644295,Low
1,17,1,9238,1,1,125.0,1,19,38,3,7,114.9,0,0,0,1,0,1,19,0,0,6,13,6,11.5,0,0,6,9,5,12.2,0,11.1,0.6,2.02,0.03286157624635715,Low
1,1,1,9500,1,1,141.0,1,37,38,6,6,125.6,1,0,0,1,0,1,22,0,0,7,9,6,13.081666666666669,0,0,8,12,6,13.15,0,11.1,0.6,2.02,0.07422192757163419,Medium
1,18,3,9070,1,1,138.0,1,38,37,9,7,125.1,1,0,0,1,0,1,19,0,0,6,6,6,12.666666666666666,0,0,6,6,6,13.0,0,15.5,2.8,-4.06,0.05628886557691787,Low
1,17,1,9773,1,1,116.0,1,37,1,9,8,115.7,1,0,1,0,0,0,19,0,0,6,6,3,11.333333333333334,0,0,6,6,0,0.0,0,12.4,0.5,1.79,0.9965088557859995,High
1,1,3,9853,1,1,122.0,1,3,3,2,2,112.6,1,0,0,1,0,0,23,0,0,6,8,5,13.6,0,0,6,8,5,11.6,0,7.6,2.6,0.32,0.13923954267040464,Medium
1,1,3,9773,1,1,131.0,1,1,1,4,4,127.2,1,0,0,1,0,1,18,0,0,6,6,6,13.166666666666666,0,0,6,7,5,13.2,0,12.4,0.5,1.79,0.06193769685322734,Low
1,44,1,9130,1,39,140.0,1,1,19,4,8,140.0,0,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,0.8865935618331564,High
1,44,1,9003,1,39,140.0,1,1,1,4,3,140.0,1,0,0,1,0,0,20,0,0,6,10,5,11.666666666666666,0,0,6,7,5,12.6,0,12.4,0.5,1.79,0.06841724212298862,Medium
1,1,4,9238,1,1,127.0,1,1,38,9,7,120.4,1,0,0,1,0,1,19,0,0,6,6,6,13.5,0,0,6,7,6,13.428571428571429,0,11.1,0.6,2.02,0.02776433314520969,Low
1,39,1,9085,1,19,133.1,1,37,37,9,9,100.0,1,0,1,0,0,1,26,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,0.9957181174606899,High
1,1,1,9238,1,1,117.0,1,1,19,4,7,113.5,1,0,0,1,0,1,18,0,0,6,6,6,13.166666666666666,0,0,6,7,6,14.142857142857142,0,11.1,0.6,2.02,0.02280393945377078,Low
1,1,1,9085,1,1,150.0,1,37,37,4,9,132.1,1,0,1,1,0,0,29,0,4,5,11,4,12.5,2,1,5,11,2,12.5,0,12.7,3.7,-1.7,0.7670223314306944,High
1,44,1,9003,1,39,160.0,1,3,1,2,6,160.0,1,0,0,0,0,0,20,0,0,6,10,6,13.375,0,0,6,10,6,13.0,0,16.2,0.3,-0.92,0.27607679051734085,Medium
1,1,1,9070,1,1,128.0,1,19,2,7,3,126.3,1,0,0,1,0,0,19,0,0,6,6,6,13.166666666666666,0,0,6,6,6,12.666666666666666,0,15.5,2.8,-4.06,0.07567224528498841,Medium
1,44,1,9085,1,39,160.0,1,1,1,4,4,160.0,1,0,0,1,0,0,23,0,1,6,12,4,13.4,0,1,6,17,2,13.5,0,12.4,0.5,1.79,0.41227423826227616,High
1,43,1,9556,1,1,126.0,1,2,3,3,2,100.0,0,0,0,1,0,0,25,0,2,7,10,3,13.0,0,1,8,10,3,11.666666666666666,4,10.8,1.4,1.74,0.6031955263733378,High
1,18,1,9500,1,1,135.0,1,3,3,1,1,125.8,1,0,0,1,0,0,18,0,0,8,8,7,13.154285714285717,0,0,8,8,7,13.154285714285717,0,10.8,1.4,1.74,0.04446088990631024,Low
1,1,3,9070,1,1,139.0,1,1,38,4,7,142.2,1,0,0,1,0,1,19,0,0,6,6,6,12.833333333333334,0,0,6,6,6,12.833333333333334,0,9.4,-0.8,-3.12,0.023471132091153285,Low
1,17,2,9853,1,1,125.0,1,1,19,5,5,119.4,1,0,0,1,0,0,18,0,0,7,10,7,12.142857142857142,0,0,7,7,7,13.142857142857142,0,12.4,0.5,1.79,0.02959265390164536,Low
1,1,2,9500,1,1,106.0,1,1,19,4,4,106.4,1,0,0,1,0,1,19,0,0,7,9,5,13.34,0,0,7,9,6,12.385714285714286,0,12.4,0.5,1.79,0.05881818730889145,Low
1,7,1,8014,0,40,120.0,1,37,19,9,3,120.0,0,0,0,1,0,0,36,0,6,10,15,4,13.0,0,5,9,10,4,13.75,0,8.9,1.4,3.51,0.8651371960171701,High
1,44,1,9003,1,39,150.0,1,1,38,4,9,150.0,0,0,0,1,1,1,20,0,0,6,18,3,12.0,0,0,6,17,3,11.666666666666666,0,15.5,2.8,-4.06,0.14753189227895253,Medium
1,17,2,171,1,1,130.0,41,1,1,2,3,148.6,1,0,0,1,1,0,20,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,0.2154222186590792,Medium
1,1,1,9238,1,1,116.0,1,38,38,9,8,108.7,1,0,0,1,1,0,18,0,0,6,9,5,11.0,0,0,6,12,0,0.0,0,11.1,0.6,2.02,0.857328658043912,High
1,44,1,9003,1,39,130.0,1,3,1,4,6,130.0,0,0,0,1,1,0,19,0,0,6,8,5,11.5,0,0,6,11,6,11.333333333333334,0,12.4,0.5,1.79,0.03683559363312455,Low
1,17,1,9238,1,1,140.0,1,1,44,4,2,124.6,1,0,1,0,1,0,20,0,3,9,9,3,13.333333333333334,0,2,6,6,2,12.5,0,8.9,1.4,3.51,0.9866356650674633,High
1,1,2,9500,1,1,134.0,1,19,19,4,7,131.0,1,0,0,1,1,0,18,0,0,7,9,7,14.594444444444443,0,0,8,10,8,13.472,0,15.5,2.8,-4.06,0.0464927593433905,Low
1,44,1,9130,1,39,130.0,1,3,1,3,6,130.0,1,0,1,1,1,0,20,0,2,6,9,4,11.0,0,1,6,13,3,10.666666666666666,0,12.4,0.5,1.79,0.5373766199757176,High
1,18,1,9119,1,1,122.0,1,19,1,90,3,116.1,1,0,1,0,1,0,24,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,0.9880828841624251,High
1,17,1,9773,1,1,128.0,1,19,38,5,7,125.6,1,0,0,1,1,0,19,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,0.9494691053886541,High
1,17,1,9119,1,1,130.0,1,19,19,7,9,121.3,1,0,0,1,1,0,18,0,0,5,9,1,12.0,0,0,5,10,2,12.0,3,7.6,2.6,0.32,0.4941249625713616,High
1,1,3,9119,1,1,113.0,1,4,38,2,7,107.4,1,0,0,1,1,0,18,0,0,5,8,5,14.0,0,0,5,6,5,13.2,0,8.9,1.4,3.51,0.08594552362264804,Medium
1,1,1,9254,1,1,126.0,1,1,19,4,4,116.9,0,0,0,1,1,0,18,0,0,6,8,6,13.571428571428571,0,0,6,7,5,11.8,0,8.9,1.4,3.51,0.0679392690439973,Medium
1,43,2,9670,1,1,135.0,1,3,19,1,7,123.5,1,0,0,1,1,0,22,0,0,6,12,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,0.9642370333320589,High
1,1,1,9670,1,1,141.0,1,19,38,9,9,130.5,0,0,0,1,1,0,19,0,0,6,8,6,14.25,0,0,6,7,6,13.857142857142858,0,11.1,0.6,2.02,0.048719250367712505,Low
2,39,1,9085,1,12,133.1,1,1,39,5,3,140.0,1,0,1,0,0,0,32,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,0.9963215498515909,High
1,17,1,9853,1,1,133.1,1,34,19,0,3,117.1,1,0,0,1,0,1,21,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,0.8738075927960899,High
1,18,1,9500,1,1,144.0,1,37,37,6,6,127.5,1,0,0,1,0,1,19,0,0,8,8,7,13.542857142857144,0,0,8,8,7,13.542857142857144,0,12.7,3.7,-1.7,0.03945858973365897,Low
4,43,1,8014,0,1,140.0,1,38,37,9,9,126.0,0,0,0,1,0,1,39,0,3,9,9,9,13.11111111111111,0,2,7,10,7,11.714285714285714,0,12.7,3.7,-1.7,0.032805855019161896,Low
1,43,1,8014,0,10,100.0,1,34,34,0,0,113.0,1,0,0,1,0,0,30,0,3,9,11,9,12.666666666666666,0,2,7,7,7,12.142857142857142,0,7.6,2.6,0.32,0.05388628643203145,Low
1,1,1,9147,1,1,135.0,1,1,19,5,5,130.1,1,0,0,1,0,0,18,0,0,5,10,4,10.75,1,0,5,13,2,10.0,0,9.4,-0.8,-3.12,0.2557855147202519,Medium
2,43,1,9991,0,1,130.0,1,37,37,9,9,110.0,1,0,0,1,0,0,38,0,4,10,14,4,10.75,0,2,10,10,2,10.0,0,7.6,2.6,0.32,0.9668268953569389,High
1,1,3,9070,1,1,147.0,1,34,37,5,7,135.8,1,0,0,1,0,0,20,0,0,6,6,6,13.666666666666666,0,0,6,6,6,13.333333333333334,0,9.4,-0.8,-3.12,0.06757741504270974,Medium
1,39,1,8014,0,19,149.0,1,34,34,0,0,126.3,0,0,0,1,0,0,55,0,0,6,6,6,13.833333333333334,0,1,6,6,6,12.833333333333334,0,7.6,2.6,0.32,0.19354418972346596,Medium
4,27,1,9070,1,2,130.0,1,34,34,0,0,130.0,0,0,0,1,0,0,53,0,15,18,18,17,13.176470588235292,0,13,18,18,16,13.0,0,7.6,2.6,0.32,0.14073825216350982,Medium
2,39,1,8014,0,1,120.0,1,34,34,0,0,104.0,0,0,0,1,0,0,54,0,0,6,8,4,12.75,0,0,6,12,5,12.6,0,7.6,2.6,0.32,0.30886220555938276,Medium
1,43,1,9500,1,1,125.0,1,37,37,9,7,123.6,1,0,0,1,0,1,18,0,0,7,8,5,12.86,0,0,7,8,5,12.86,0,7.6,2.6,0.32,0.09387762536972898,Medium
1,39,1,8014,0,1,133.1,1,37,37,9,8,121.0,0,0,1,0,0,0,44,0,2,8,12,4,12.0,2,2,7,9,4,12.0,2,8.9,1.4,3.51,0.960697751275989,High
1,43,1,9238,1,1,149.0,1,37,37,9,6,130.5,1,0,0,1,0,0,28,0,8,11,11,9,11.666666666666666,0,8,11,13,9,12.555555555555555,0,10.8,1.4,1.74,0.45040792499444776,High
1,7,1,8014,0,43,180.0,1,19,19,9,4,180.0,0,0,0,1,0,0,37,0,12,14,14,14,16.5,0,8,11,11,11,16.90909090909091,0,8.9,1.4,3.51,0.03258980203339277,Low
1,43,1,9238,1,1,110.0,1,14,14,90,90,112.5,1,0,0,1,0,0,20,0,8,10,14,9,12.333333333333334,0,3,7,10,7,11.77777777777778,0,7.6,2.6,0.32,0.023609584810911674,Low
1,1,3,9500,1,1,131.0,1,19,3,3,2,126.1,1,0,0,1,0,0,18,0,0,7,8,7,12.59125,0,0,8,11,7,12.820000000000002,0,15.5,2.8,-4.06,0.06793386690035594,Medium
1,1,1,9238,1,1,117.0,1,19,19,9,9,111.8,1,0,0,1,1,0,19,0,0,6,9,4,11.5,0,0,6,12,3,11.0,0,8.9,1.4,3.51,0.36161936934237143,High
1,17,1,9003,1,1,120.0,1,38,37,5,9,131.4,1,0,0,1,1,1,23,0,17,18,19,18,11.894736842105264,0,12,13,13,13,12.923076923076923,0,15.5,2.8,-4.06,0.0658311152230403,Low
1,17,1,9238,1,1,160.0,1,19,37,6,6,144.3,0,0,0,1,1,0,22,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,0.9603770567718483,High
1,39,1,9254,1,1,100.0,1,3,19,3,5,115.0,0,0,0,0,1,0,24,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0.9950786131397023,High
1,44,1,9003,1,39,140.0,1,4,4,4,2,120.0,1,0,0,1,1,0,22,0,0,6,13,5,13.0,0,0,6,13,2,11.5,0,12.4,0.5,1.79,0.3916936087682098,High
1,39,1,9003,1,1,160.0,1,1,38,5,6,168.6,0,0,0,1,1,0,26,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,0.9337584407054833,High
